ORB_총시간,ip / tp,Inlier match count,tp / kp,tiepoint count,keypoint
1.0677146911621094,0.7666666666666667,161,0.42,210,500
1.0677146911621094,0.6790123456790124,110,0.324,162,500
1.0677146911621094,0.8554216867469879,213,0.498,249,500
1.0677146911621094,0.7414634146341463,152,0.41,205,500
1.0677146911621094,0.7078651685393258,126,0.356,178,500
1.0677146911621094,0.5465116279069767,94,0.344,172,500
1.0677146911621094,0.5555555555555556,95,0.342,171,500
1.0677146911621094,0.8325991189427313,189,0.454,227,500
1.0677146911621094,0.8036529680365296,176,0.438,219,500
1.0677146911621094,0.7180851063829787,135,0.376,188,500
1.0677146911621094,0.6851851851851852,111,0.324,162,500
1.0677146911621094,0.94140625,241,0.512,256,500
1.0677146911621094,0.8309178743961353,172,0.414,207,500
1.0677146911621094,0.6228571428571429,109,0.35,175,500
1.0677146911621094,0.6593406593406593,120,0.364,182,500
1.0677146911621094,0.8413461538461539,175,0.416,208,500
1.0677146911621094,0.5445026178010471,104,0.382,191,500
1.0677146911621094,0.5783783783783784,107,0.37,185,500
1.0677146911621094,0.8526785714285714,191,0.448,224,500
1.0677146911621094,0.7430167597765364,133,0.358,179,500
1.0677146911621094,0.7247191011235955,129,0.356,178,500
1.0677146911621094,0.7794871794871795,152,0.39,195,500
1.0677146911621094,0.4556213017751479,77,0.338,169,500
1.0677146911621094,0.928,232,0.5,250,500
1.0677146911621094,0.8826291079812206,188,0.426,213,500
1.0677146911621094,0.8360655737704918,153,0.366,183,500
1.0677146911621094,0.5,82,0.328,164,500
1.0677146911621094,0.6375838926174496,95,0.298,149,500
1.0677146911621094,0.9323308270676691,248,0.532,266,500
1.0677146911621094,0.7657142857142857,134,0.35,175,500
1.0677146911621094,0.445859872611465,70,0.314,157,500
1.0677146911621094,0.6226415094339622,99,0.318,159,500
1.0677146911621094,0.4155844155844156,64,0.308,154,500
1.0677146911621094,0.48148148148148145,78,0.324,162,500
1.0677146911621094,0.5029940119760479,84,0.334,167,500
1.0677146911621094,0.48466257668711654,79,0.326,163,500
1.0677146911621094,0.8298969072164949,161,0.388,194,500
1.0677146911621094,0.5705521472392638,93,0.326,163,500
1.0677146911621094,0.5487804878048781,90,0.328,164,500
1.0677146911621094,0.35,56,0.32,160,500
1.0677146911621094,0.4935897435897436,77,0.312,156,500
1.0677146911621094,0.5508982035928144,92,0.334,167,500
1.0677146911621094,0.48554913294797686,84,0.346,173,500
1.0677146911621094,0.8155737704918032,199,0.488,244,500
1.0677146911621094,0.6906077348066298,125,0.362,181,500
1.0677146911621094,0.6449704142011834,109,0.338,169,500
1.0677146911621094,0.4244604316546763,59,0.278,139,500
1.0677146911621094,0.4195804195804196,60,0.286,143,500
1.0677146911621094,0.5662650602409639,94,0.332,166,500
1.0677146911621094,0.4768211920529801,72,0.302,151,500
1.0677146911621094,0.44370860927152317,67,0.302,151,500
1.0677146911621094,0.9034749034749034,234,0.518,259,500
1.0677146911621094,0.8211009174311926,179,0.436,218,500
1.0677146911621094,0.6968085106382979,131,0.376,188,500
1.0677146911621094,0.5289855072463768,73,0.276,138,500
1.0677146911621094,0.5225806451612903,81,0.31,155,500
1.0677146911621094,0.5283018867924528,84,0.318,159,500
1.0677146911621094,0.35570469798657717,53,0.298,149,500
1.0677146911621094,0.37579617834394907,59,0.314,157,500
1.0677146911621094,0.9180327868852459,224,0.488,244,500
1.0677146911621094,0.8324324324324325,154,0.37,185,500
1.0677146911621094,0.4620253164556962,73,0.316,158,500
1.0677146911621094,0.6139240506329114,97,0.316,158,500
1.0677146911621094,0.5763888888888888,83,0.288,144,500
1.0677146911621094,0.5138888888888888,74,0.288,144,500
1.0677146911621094,0.4305555555555556,62,0.288,144,500
1.0677146911621094,0.24242424242424243,32,0.264,132,500
1.0677146911621094,0.8947368421052632,187,0.418,209,500
1.0677146911621094,0.5424836601307189,83,0.306,153,500
1.0677146911621094,0.2980132450331126,45,0.302,151,500
1.0677146911621094,0.42105263157894735,64,0.304,152,500
1.0677146911621094,0.6606060606060606,109,0.33,165,500
1.0677146911621094,0.5693430656934306,78,0.274,137,500
1.0677146911621094,0.4788732394366197,68,0.284,142,500
1.0677146911621094,0.3836477987421384,61,0.318,159,500
1.0677146911621094,0.8532608695652174,157,0.368,184,500
1.0677146911621094,0.49019607843137253,75,0.306,153,500
1.0677146911621094,0.4105960264900662,62,0.302,151,500
1.0677146911621094,0.33116883116883117,51,0.308,154,500
1.0677146911621094,0.5575757575757576,92,0.33,165,500
1.0677146911621094,0.7062146892655368,125,0.354,177,500
1.0677146911621094,0.5833333333333334,91,0.312,156,500
1.0677146911621094,0.4585987261146497,72,0.314,157,500
1.0677146911621094,0.7806122448979592,153,0.392,196,500
1.0677146911621094,0.4303030303030303,71,0.33,165,500
1.0677146911621094,0.6040268456375839,90,0.298,149,500
1.0677146911621094,0.32450331125827814,49,0.302,151,500
1.0677146911621094,0.5061728395061729,82,0.324,162,500
1.0677146911621094,0.5644171779141104,92,0.326,163,500
1.0677146911621094,0.5612903225806452,87,0.31,155,500
1.0677146911621094,0.3829787234042553,54,0.282,141,500
1.0677146911621094,0.8,164,0.41,205,500
1.0677146911621094,0.5909090909090909,91,0.308,154,500
1.0677146911621094,0.6496350364963503,89,0.274,137,500
1.0677146911621094,0.3032258064516129,47,0.31,155,500
1.0677146911621094,0.42073170731707316,69,0.328,164,500
1.0677146911621094,0.5819209039548022,103,0.354,177,500
1.0677146911621094,0.46296296296296297,75,0.324,162,500
1.0677146911621094,0.4125,66,0.32,160,500
1.0677146911621094,0.7584269662921348,135,0.356,178,500
1.0677146911621094,0.5345911949685535,85,0.318,159,500
1.0677146911621094,0.5266666666666666,79,0.3,150,500
1.0677146911621094,0.39864864864864863,59,0.296,148,500
1.0677146911621094,0.24324324324324326,36,0.296,148,500
1.0677146911621094,0.3310810810810811,49,0.296,148,500
1.0677146911621094,0.33112582781456956,50,0.302,151,500
1.0677146911621094,0.3724137931034483,54,0.29,145,500
1.0677146911621094,0.839622641509434,178,0.424,212,500
1.0677146911621094,0.6486486486486487,120,0.37,185,500
1.0677146911621094,0.5494505494505495,100,0.364,182,500
1.0677146911621094,0.6049382716049383,98,0.324,162,500
1.0677146911621094,0.42857142857142855,69,0.322,161,500
1.0677146911621094,0.5263157894736842,90,0.342,171,500
1.0677146911621094,0.5031847133757962,79,0.314,157,500
1.0677146911621094,0.24025974025974026,37,0.308,154,500
1.0677146911621094,0.26515151515151514,35,0.264,132,500
1.0677146911621094,0.26490066225165565,40,0.302,151,500
1.0677146911621094,0.8870967741935484,220,0.496,248,500
1.0677146911621094,0.8251121076233184,184,0.446,223,500
1.0677146911621094,0.7630331753554502,161,0.422,211,500
1.0677146911621094,0.47093023255813954,81,0.344,172,500
1.0677146911621094,0.4161073825503356,62,0.298,149,500
1.0677146911621094,0.4658385093167702,75,0.322,161,500
1.0677146911621094,0.6375,102,0.32,160,500
1.0677146911621094,0.5562913907284768,84,0.302,151,500
1.0677146911621094,0.22435897435897437,35,0.312,156,500
1.0677146911621094,0.23129251700680273,34,0.294,147,500
1.0677146911621094,0.898876404494382,240,0.534,267,500
1.0677146911621094,0.9221311475409836,225,0.488,244,500
1.0677146911621094,0.5193370165745856,94,0.362,181,500
1.0677146911621094,0.3897058823529412,53,0.272,136,500
1.0677146911621094,0.4507042253521127,64,0.284,142,500
1.0677146911621094,0.6529411764705882,111,0.34,170,500
1.0677146911621094,0.5390070921985816,76,0.282,141,500
1.0677146911621094,0.21428571428571427,33,0.308,154,500
1.0677146911621094,0.9731543624161074,290,0.596,298,500
1.0677146911621094,0.5919540229885057,103,0.348,174,500
1.0677146911621094,0.4779874213836478,76,0.318,159,500
1.0677146911621094,0.5182926829268293,85,0.328,164,500
1.0677146911621094,0.6473988439306358,112,0.346,173,500
1.0677146911621094,0.535031847133758,84,0.314,157,500
1.0677146911621094,0.6353591160220995,115,0.362,181,500
1.0677146911621094,0.43870967741935485,68,0.31,155,500
1.0677146911621094,0.49696969696969695,82,0.33,165,500
1.0677146911621094,0.6385542168674698,106,0.332,166,500
1.0677146911621094,0.5,72,0.288,144,500
1.0677146911621094,0.7979274611398963,154,0.386,193,500
1.0677146911621094,0.748792270531401,155,0.414,207,500
1.0677146911621094,0.6424242424242425,106,0.33,165,500
1.0677146911621094,0.5789473684210527,88,0.304,152,500
1.0677146911621094,0.971875,311,0.64,320,500
1.0677146911621094,0.6484848484848484,107,0.33,165,500
1.0677146911621094,0.4720496894409938,76,0.322,161,500
1.0677146911621094,0.3082191780821918,45,0.292,146,500
1.0677146911621094,0.4,58,0.29,145,500
1.0677146911621094,0.4,66,0.33,165,500
1.0677146911621094,0.6352201257861635,101,0.318,159,500
1.0677146911621094,0.4906832298136646,79,0.322,161,500
1.0677146911621094,0.30935251798561153,43,0.278,139,500
1.0677146911621094,0.36904761904761907,62,0.336,168,500
1.0677146911621094,0.3935483870967742,61,0.31,155,500
1.0677146911621094,0.8134715025906736,157,0.386,193,500
1.0677146911621094,0.4342105263157895,66,0.304,152,500
1.0677146911621094,0.26573426573426573,38,0.286,143,500
1.0677146911621094,0.4155844155844156,64,0.308,154,500
1.0677146911621094,0.5389221556886228,90,0.334,167,500
1.0677146911621094,0.47305389221556887,79,0.334,167,500
1.0677146911621094,0.7340425531914894,138,0.376,188,500
1.0677146911621094,0.34394904458598724,54,0.314,157,500
1.0677146911621094,0.32075471698113206,51,0.318,159,500
1.0677146911621094,0.4906832298136646,79,0.322,161,500
1.0677146911621094,0.5629139072847682,85,0.302,151,500
1.0677146911621094,0.5060975609756098,83,0.328,164,500
1.0677146911621094,0.46835443037974683,74,0.316,158,500
1.0677146911621094,0.7541899441340782,135,0.358,179,500
1.0677146911621094,0.5283018867924528,84,0.318,159,500
1.0677146911621094,0.36363636363636365,52,0.286,143,500
1.0677146911621094,0.5095541401273885,80,0.314,157,500
1.0677146911621094,0.70625,113,0.32,160,500
1.0677146911621094,0.6024844720496895,97,0.322,161,500
1.0677146911621094,0.4409937888198758,71,0.322,161,500
1.0677146911621094,0.812206572769953,173,0.426,213,500
1.0677146911621094,0.6484848484848484,107,0.33,165,500
1.0677146911621094,0.4391891891891892,65,0.296,148,500
1.0677146911621094,0.503448275862069,73,0.29,145,500
1.0677146911621094,0.6329113924050633,100,0.316,158,500
1.0677146911621094,0.6645569620253164,105,0.316,158,500
1.0677146911621094,0.43243243243243246,64,0.296,148,500
1.0677146911621094,0.8483412322274881,179,0.422,211,500
1.0677146911621094,0.6436781609195402,112,0.348,174,500
1.0677146911621094,0.37254901960784315,57,0.306,153,500
1.0677146911621094,0.5497076023391813,94,0.342,171,500
1.0677146911621094,0.6467065868263473,108,0.334,167,500
1.0677146911621094,0.6627218934911243,112,0.338,169,500
1.0677146911621094,0.46496815286624205,73,0.314,157,500
1.0677146911621094,0.9008620689655172,209,0.464,232,500
1.0677146911621094,0.7165775401069518,134,0.374,187,500
1.0677146911621094,0.4473684210526316,68,0.304,152,500
1.0677146911621094,0.6047904191616766,101,0.334,167,500
1.0677146911621094,0.6526946107784432,109,0.334,167,500
1.0677146911621094,0.5818181818181818,96,0.33,165,500
1.0677146911621094,0.5670731707317073,93,0.328,164,500
1.0677146911621094,0.8728070175438597,199,0.456,228,500
1.0677146911621094,0.6113989637305699,118,0.386,193,500
1.0677146911621094,0.3869047619047619,65,0.336,168,500
1.0677146911621094,0.5555555555555556,85,0.306,153,500
1.0677146911621094,0.5987654320987654,97,0.324,162,500
1.0677146911621094,0.515527950310559,83,0.322,161,500
1.0677146911621094,0.46496815286624205,73,0.314,157,500
1.0677146911621094,0.9154929577464789,195,0.426,213,500
1.0677146911621094,0.6573033707865169,117,0.356,178,500
1.0677146911621094,0.26490066225165565,40,0.302,151,500
1.0677146911621094,0.5172413793103449,90,0.348,174,500
1.0677146911621094,0.6287425149700598,105,0.334,167,500
1.0677146911621094,0.6729559748427673,107,0.318,159,500
1.0677146911621094,0.5592105263157895,85,0.304,152,500
1.0677146911621094,0.9017857142857143,202,0.448,224,500
1.0677146911621094,0.5555555555555556,95,0.342,171,500
1.0677146911621094,0.37579617834394907,59,0.314,157,500
1.0677146911621094,0.536144578313253,89,0.332,166,500
1.0677146911621094,0.6724137931034483,117,0.348,174,500
1.0677146911621094,0.6208791208791209,113,0.364,182,500
1.0677146911621094,0.5751633986928104,88,0.306,153,500
1.0677146911621094,0.6827956989247311,127,0.372,186,500
1.0677146911621094,0.3668639053254438,62,0.338,169,500
1.0677146911621094,0.4277456647398844,74,0.346,173,500
1.0677146911621094,0.3821656050955414,60,0.314,157,500
1.0677146911621094,0.5287356321839081,92,0.348,174,500
1.0677146911621094,0.5161290322580645,96,0.372,186,500
1.0677146911621094,0.5459770114942529,95,0.348,174,500
1.0677146911621094,0.5146198830409356,88,0.342,171,500
1.0677146911621094,0.7,133,0.38,190,500
1.0677146911621094,0.6555555555555556,118,0.36,180,500
1.0677146911621094,0.4066666666666667,61,0.3,150,500
1.0677146911621094,0.3881578947368421,59,0.304,152,500
1.0677146911621094,0.44871794871794873,70,0.312,156,500
1.0677146911621094,0.5605095541401274,88,0.314,157,500
1.0677146911621094,0.5,92,0.368,184,500
1.0677146911621094,0.5087719298245614,87,0.342,171,500
1.0677146911621094,0.9425287356321839,246,0.522,261,500
1.0677146911621094,0.5629139072847682,85,0.302,151,500
1.0677146911621094,0.52,78,0.3,150,500
1.0677146911621094,0.5379310344827586,78,0.29,145,500
1.0677146911621094,0.5031446540880503,80,0.318,159,500
1.0677146911621094,0.42105263157894735,72,0.342,171,500
1.0677146911621094,0.5963855421686747,99,0.332,166,500
1.0677146911621094,0.4900662251655629,74,0.302,151,500
1.0677146911621094,0.4305555555555556,62,0.288,144,500
1.0677146911621094,0.5031446540880503,80,0.318,159,500
1.0677146911621094,0.46,69,0.3,150,500
1.0677146911621094,0.798941798941799,151,0.378,189,500
1.0677146911621094,0.5964912280701754,102,0.342,171,500
1.0677146911621094,0.5808383233532934,97,0.334,167,500
1.0677146911621094,0.5515151515151515,91,0.33,165,500
1.0677146911621094,0.4873417721518987,77,0.316,158,500
1.0677146911621094,0.9558232931726908,238,0.498,249,500
1.0677146911621094,0.6491228070175439,111,0.342,171,500
1.0677146911621094,0.5111111111111111,92,0.36,180,500
1.0677146911621094,0.5428571428571428,76,0.28,140,500
1.0677146911621094,0.6927710843373494,115,0.332,166,500
1.0677146911621094,0.5680473372781065,96,0.338,169,500
1.0677146911621094,0.5632911392405063,89,0.316,158,500
1.0677146911621094,0.6243654822335025,123,0.394,197,500
1.0677146911621094,0.6141304347826086,113,0.368,184,500
1.0677146911621094,0.5833333333333334,105,0.36,180,500
1.0677146911621094,0.7170731707317073,147,0.41,205,500
1.0677146911621094,0.5497076023391813,94,0.342,171,500
1.0677146911621094,0.6111111111111112,99,0.324,162,500
1.0677146911621094,0.8785425101214575,217,0.494,247,500
1.0677146911621094,0.6862745098039216,140,0.408,204,500
1.0677146911621094,0.553072625698324,99,0.358,179,500
1.0677146911621094,0.907258064516129,225,0.496,248,500
1.0677146911621094,0.7452830188679245,158,0.424,212,500
1.0677146911621094,0.5925925925925926,96,0.324,162,500
1.0677146911621094,0.857707509881423,217,0.506,253,500
1.0677146911621094,0.7379679144385026,138,0.374,187,500
1.0677146911621094,0.5344827586206896,93,0.348,174,500
1.0677146911621094,0.9111111111111111,205,0.45,225,500
1.0677146911621094,0.7241379310344828,126,0.348,174,500
1.0677146911621094,0.4935064935064935,76,0.308,154,500
1.0677146911621094,0.8721461187214612,191,0.438,219,500
1.0677146911621094,0.6542553191489362,123,0.376,188,500
1.0677146911621094,0.5269461077844312,88,0.334,167,500
1.0677146911621094,0.8177339901477833,166,0.406,203,500
1.0677146911621094,0.6033519553072626,108,0.358,179,500
1.0677146911621094,0.38064516129032255,59,0.31,155,500
1.0677146911621094,0.8681818181818182,191,0.44,220,500
1.0677146911621094,0.518918918918919,96,0.37,185,500
1.0677146911621094,0.39375,63,0.32,160,500
1.0677146911621094,0.8868778280542986,196,0.442,221,500
1.0677146911621094,0.5384615384615384,98,0.364,182,500
1.0677146911621094,0.8104265402843602,171,0.422,211,500
